HP_ID,H_ID,P_ID,W_ID,W_RBW,W_DETAIL,wegkm,wegkm_imp,source_distance_status,km_routing,routing_distance_status,bus28_zo,tram28_zo,bahn28_zo,min_ozmz_zo,destination_context_status,exact_od_location_status,RegioStaR17,RegioStaR7,RegioStaR4,RegioStaR2,RegioStaRGem7,RegioStaRGem5,residential_geography_interpretation
93092671,93092670.0,1,3,0,1,0.29,0.29,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93092671,93092670.0,1,4,0,1,0.29,0.29,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93092671,93092670.0,1,5,0,1,379.05,379.05,DIRECT_SOURCE_DISTANCE_VALID,392.339,ROUTED_DISTANCE_AVAILABLE,1,3,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93092672,93092670.0,2,1,0,1,16.15,16.15,DIRECT_SOURCE_DISTANCE_VALID,400.921,ROUTED_DISTANCE_AVAILABLE,5,6,6,3,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93092672,93092670.0,2,2,0,1,43.7,43.7,DIRECT_SOURCE_DISTANCE_VALID,45.339,ROUTED_DISTANCE_AVAILABLE,3,1,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93092672,93092670.0,2,3,0,1,0.29,0.29,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93092672,93092670.0,2,4,0,1,0.29,0.29,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93092672,93092670.0,2,5,0,1,379.05,379.05,DIRECT_SOURCE_DISTANCE_VALID,392.339,ROUTED_DISTANCE_AVAILABLE,1,3,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93092672,93092670.0,2,6,0,1,1.71,1.71,DIRECT_SOURCE_DISTANCE_VALID,1.785,ROUTED_DISTANCE_AVAILABLE,1,2,2,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93092672,93092670.0,2,7,0,1,1.62,1.62,DIRECT_SOURCE_DISTANCE_VALID,1.785,ROUTED_DISTANCE_AVAILABLE,1,3,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93092673,93092670.0,3,1,0,1,16.15,16.15,DIRECT_SOURCE_DISTANCE_VALID,13.285,ROUTED_DISTANCE_AVAILABLE,5,6,6,3,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93092673,93092670.0,3,2,0,1,43.7,43.7,DIRECT_SOURCE_DISTANCE_VALID,45.339,ROUTED_DISTANCE_AVAILABLE,3,1,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93092673,93092670.0,3,3,0,1,0.29,0.29,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93092673,93092670.0,3,4,0,1,0.29,0.29,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93092673,93092670.0,3,5,0,1,379.05,379.05,DIRECT_SOURCE_DISTANCE_VALID,9995.0,ROUTING_NOT_COMPUTABLE,1,3,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93092891,93092890.0,1,1,0,202,23.75,23.75,DIRECT_SOURCE_DISTANCE_VALID,27.081,ROUTED_DISTANCE_AVAILABLE,1,4,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93092891,93092890.0,1,2,0,202,11.4,11.4,DIRECT_SOURCE_DISTANCE_VALID,11.057,ROUTED_DISTANCE_AVAILABLE,1,1,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93092891,93092890.0,1,3,0,202,12.35,12.35,DIRECT_SOURCE_DISTANCE_VALID,21.53,ROUTED_DISTANCE_AVAILABLE,2,3,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93092891,93092890.0,1,4,0,202,3.92,3.92,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93092891,93092890.0,1,5,0,202,3.92,3.92,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,2,3,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93092891,93092890.0,1,101,1,202,15.84,15.84,RBW_AGGREGATE_DERIVED_DISTANCE,70701.0,ROUTING_RBW_NOT_DETERMINABLE,701,701,701,701,DEST_CONTEXT_RBW_NOT_DETERMINABLE,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93092891,93092890.0,1,102,1,202,15.84,15.84,RBW_AGGREGATE_DERIVED_DISTANCE,70701.0,ROUTING_RBW_NOT_DETERMINABLE,701,701,701,701,DEST_CONTEXT_RBW_NOT_DETERMINABLE,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93092891,93092890.0,1,103,1,202,15.84,15.84,RBW_AGGREGATE_DERIVED_DISTANCE,70701.0,ROUTING_RBW_NOT_DETERMINABLE,701,701,701,701,DEST_CONTEXT_RBW_NOT_DETERMINABLE,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93093711,93093710.0,1,1,0,1,1.96,1.96,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93093711,93093710.0,1,2,0,1,0.49,0.49,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93093711,93093710.0,1,3,0,1,0.49,0.49,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93093711,93093710.0,1,4,0,1,0.49,0.49,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93093711,93093710.0,1,5,0,1,1.96,1.96,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93093711,93093710.0,1,6,0,1,1.47,1.47,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,2,2,2,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93093881,93093880.0,1,1,0,1,1.27,1.27,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93093881,93093880.0,1,2,0,1,1.27,1.27,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,1,2,3,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93093881,93093880.0,1,3,0,1,0.59,0.59,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93093881,93093880.0,1,4,0,1,0.15,0.15,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93093881,93093880.0,1,5,0,1,0.49,0.49,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93093881,93093880.0,1,6,0,1,2.55,2.55,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,1,2,3,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93093881,93093880.0,1,7,0,1,2.55,2.55,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,1,2,3,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93093882,93093880.0,2,1,0,1,4.9,4.9,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93093882,93093880.0,2,2,0,1,5.39,5.39,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93093882,93093880.0,2,3,0,1,9.8,9.8,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,1,2,3,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93093882,93093880.0,2,4,0,1,2.55,2.55,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93093882,93093880.0,2,5,0,1,2.55,2.55,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,1,2,3,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93094381,93094380.0,1,1,0,202,2.7,2.7,DIRECT_SOURCE_DISTANCE_VALID,3.21,ROUTED_DISTANCE_AVAILABLE,2,3,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93094381,93094380.0,1,2,0,202,2.7,2.7,DIRECT_SOURCE_DISTANCE_VALID,3.21,ROUTED_DISTANCE_AVAILABLE,1,2,5,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93096041,93096040.0,1,1,0,1,3.6,3.6,DIRECT_SOURCE_DISTANCE_VALID,643.679,ROUTED_DISTANCE_AVAILABLE,1,6,6,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93096041,93096040.0,1,2,0,1,3.6,3.6,DIRECT_SOURCE_DISTANCE_VALID,643.679,ROUTED_DISTANCE_AVAILABLE,1,4,4,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93096041,93096040.0,1,3,0,1,0.98,0.98,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93096041,93096040.0,1,4,0,1,0.98,0.98,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,1,4,4,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93096042,93096040.0,2,1,0,1,3.6,3.6,DIRECT_SOURCE_DISTANCE_VALID,643.679,ROUTED_DISTANCE_AVAILABLE,1,6,6,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93096042,93096040.0,2,2,0,1,3.6,3.6,DIRECT_SOURCE_DISTANCE_VALID,643.679,ROUTED_DISTANCE_AVAILABLE,1,4,4,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93096042,93096040.0,2,3,0,1,0.98,0.98,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93096042,93096040.0,2,4,0,1,0.98,0.98,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,1,4,4,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93097552,93097550.0,2,1,0,202,18.0,18.0,DIRECT_SOURCE_DISTANCE_VALID,16.971,ROUTED_DISTANCE_AVAILABLE,1,6,1,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93097552,93097550.0,2,2,0,202,18.0,18.0,DIRECT_SOURCE_DISTANCE_VALID,16.971,ROUTED_DISTANCE_AVAILABLE,1,1,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93097781,93097780.0,1,1,0,202,45.0,45.0,DIRECT_SOURCE_DISTANCE_VALID,28.548,ROUTED_DISTANCE_AVAILABLE,1,2,6,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93097781,93097780.0,1,2,0,202,45.0,45.0,DIRECT_SOURCE_DISTANCE_VALID,28.548,ROUTED_DISTANCE_AVAILABLE,3,1,4,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93098991,93098990.0,1,1,0,202,0.39,0.39,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93098991,93098990.0,1,2,0,202,1.18,1.18,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93098991,93098990.0,1,3,0,202,1.37,1.37,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93098991,93098990.0,1,4,0,202,8.55,8.55,DIRECT_SOURCE_DISTANCE_VALID,9995.0,ROUTING_NOT_COMPUTABLE,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93099621,93099620.0,1,1,0,202,4.9,4.9,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93099621,93099620.0,1,2,0,202,2.85,2.85,DIRECT_SOURCE_DISTANCE_VALID,1.673,ROUTED_DISTANCE_AVAILABLE,1,2,2,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93099621,93099620.0,1,3,0,202,2.85,2.85,DIRECT_SOURCE_DISTANCE_VALID,1.673,ROUTED_DISTANCE_AVAILABLE,2,3,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93099621,93099620.0,1,4,0,202,4.9,4.9,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,1,3,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93099621,93099620.0,1,5,0,202,0.98,0.98,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,1,2,3,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93099621,93099620.0,1,101,1,202,4.9,4.9,RBW_AGGREGATE_DERIVED_DISTANCE,70701.0,ROUTING_RBW_NOT_DETERMINABLE,701,701,701,701,DEST_CONTEXT_RBW_NOT_DETERMINABLE,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93099621,93099620.0,1,102,1,202,4.9,4.9,RBW_AGGREGATE_DERIVED_DISTANCE,70701.0,ROUTING_RBW_NOT_DETERMINABLE,701,701,701,701,DEST_CONTEXT_RBW_NOT_DETERMINABLE,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93101131,93101130.0,1,1,0,1,19.95,19.95,DIRECT_SOURCE_DISTANCE_VALID,11.563,ROUTED_DISTANCE_AVAILABLE,1,6,4,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93101131,93101130.0,1,2,0,1,19.95,19.95,DIRECT_SOURCE_DISTANCE_VALID,11.563,ROUTED_DISTANCE_AVAILABLE,2,6,6,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93101131,93101130.0,1,3,0,1,14.7,14.7,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93101131,93101130.0,1,4,0,1,14.7,14.7,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,2,6,6,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93101761,93101760.0,1,1,0,202,5.4,5.4,DIRECT_SOURCE_DISTANCE_VALID,3.715,ROUTED_DISTANCE_AVAILABLE,1,3,3,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93101761,93101760.0,1,2,0,202,9.8,9.8,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93101761,93101760.0,1,3,0,202,5.4,5.4,DIRECT_SOURCE_DISTANCE_VALID,9.736,ROUTED_DISTANCE_AVAILABLE,3,2,2,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93102291,93102290.0,1,1,0,201,2.94,2.94,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93102291,93102290.0,1,2,0,201,2.94,2.94,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93102291,93102290.0,1,3,0,201,6.86,6.86,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,1,3,1,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93102291,93102290.0,1,4,0,201,18.0,18.0,DIRECT_SOURCE_DISTANCE_VALID,6.682,ROUTED_DISTANCE_AVAILABLE,2,2,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93102291,93102290.0,1,5,0,201,18.0,18.0,DIRECT_SOURCE_DISTANCE_VALID,6.682,ROUTED_DISTANCE_AVAILABLE,1,3,1,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93104571,93104570.0,1,1,0,201,9999.0,4.13,DIRECT_SOURCE_DISTANCE_MISSING_IMPUTED,8.892,ROUTED_DISTANCE_AVAILABLE,2,2,2,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93104571,93104570.0,1,2,0,201,9999.0,6.21,DIRECT_SOURCE_DISTANCE_MISSING_IMPUTED,8.892,ROUTED_DISTANCE_AVAILABLE,1,5,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
