geography_level,geography_id,geography_name,statistical_population_available,statistical_household_available,resident_total_raw,resident_total,resident_total_quality_flag,private_households_total_raw,private_households_total,private_households_total_quality_flag,hh1_raw,hh1,hh1_quality_flag,hh2_raw,hh2,hh2_quality_flag,hh3_raw,hh3,hh3_quality_flag,hh4_raw,hh4,hh4_quality_flag,hh5_raw,hh5,hh5_quality_flag,hh6plus_raw,hh6plus,hh6plus_quality_flag,private_person_lower_bound_from_hhsize,resident_minus_private_lower_bound,residual_sign,residual_valid_as_exact_nonprivate_count,residual_interpretation,n_disclosure_adjusted_zero_cells_relevant
PLR,10100313,Alt-Marzahn ,True,True,4.620,4620,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.507,2507,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.417,1417,NORMAL_DISCLOSURE_CONTROLLED_COUNT,718,718,NORMAL_DISCLOSURE_CONTROLLED_COUNT,198,198,NORMAL_DISCLOSURE_CONTROLLED_COUNT,118,118,NORMAL_DISCLOSURE_CONTROLLED_COUNT,27,27,NORMAL_DISCLOSURE_CONTROLLED_COUNT,26,26,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4210,410,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,10100314,Auersbergstraße ,True,True,6.186,6186,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.386,3386,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.612,1612,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.156,1156,NORMAL_DISCLOSURE_CONTROLLED_COUNT,333,333,NORMAL_DISCLOSURE_CONTROLLED_COUNT,212,212,NORMAL_DISCLOSURE_CONTROLLED_COUNT,47,47,NORMAL_DISCLOSURE_CONTROLLED_COUNT,25,25,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6156,30,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,10100315,Bärenstein ,True,True,7.175,7175,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.757,3757,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.686,1686,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.252,1252,NORMAL_DISCLOSURE_CONTROLLED_COUNT,458,458,NORMAL_DISCLOSURE_CONTROLLED_COUNT,260,260,NORMAL_DISCLOSURE_CONTROLLED_COUNT,73,73,NORMAL_DISCLOSURE_CONTROLLED_COUNT,34,34,NORMAL_DISCLOSURE_CONTROLLED_COUNT,7173,2,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,10100316,Landsberger Tor ,True,True,3.587,3587,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.783,1783,NORMAL_DISCLOSURE_CONTROLLED_COUNT,823,823,NORMAL_DISCLOSURE_CONTROLLED_COUNT,509,509,NORMAL_DISCLOSURE_CONTROLLED_COUNT,257,257,NORMAL_DISCLOSURE_CONTROLLED_COUNT,141,141,NORMAL_DISCLOSURE_CONTROLLED_COUNT,29,29,NORMAL_DISCLOSURE_CONTROLLED_COUNT,20,20,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3441,146,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,10200417,Zossener Straße  ,True,True,6.556,6556,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.263,3263,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.509,1509,NORMAL_DISCLOSURE_CONTROLLED_COUNT,904,904,NORMAL_DISCLOSURE_CONTROLLED_COUNT,427,427,NORMAL_DISCLOSURE_CONTROLLED_COUNT,288,288,NORMAL_DISCLOSURE_CONTROLLED_COUNT,76,76,NORMAL_DISCLOSURE_CONTROLLED_COUNT,54,54,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6454,102,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,10200418,Kyritzer Straße ,True,True,6.130,6130,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.533,3533,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.977,1977,NORMAL_DISCLOSURE_CONTROLLED_COUNT,914,914,NORMAL_DISCLOSURE_CONTROLLED_COUNT,390,390,NORMAL_DISCLOSURE_CONTROLLED_COUNT,172,172,NORMAL_DISCLOSURE_CONTROLLED_COUNT,58,58,NORMAL_DISCLOSURE_CONTROLLED_COUNT,22,22,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6085,45,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,10200419,Havelländer Ring ,True,True,3.985,3985,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.042,2042,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.077,1077,NORMAL_DISCLOSURE_CONTROLLED_COUNT,497,497,NORMAL_DISCLOSURE_CONTROLLED_COUNT,247,247,NORMAL_DISCLOSURE_CONTROLLED_COUNT,150,150,NORMAL_DISCLOSURE_CONTROLLED_COUNT,57,57,NORMAL_DISCLOSURE_CONTROLLED_COUNT,19,19,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3811,174,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,10200420,Gut Hellersdorf ,True,True,6.859,6859,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.761,3761,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.002,2002,NORMAL_DISCLOSURE_CONTROLLED_COUNT,992,992,NORMAL_DISCLOSURE_CONTROLLED_COUNT,429,429,NORMAL_DISCLOSURE_CONTROLLED_COUNT,206,206,NORMAL_DISCLOSURE_CONTROLLED_COUNT,78,78,NORMAL_DISCLOSURE_CONTROLLED_COUNT,59,59,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6841,18,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,10200421,Helle Mitte ,True,True,1.676,1676,NORMAL_DISCLOSURE_CONTROLLED_COUNT,807,807,NORMAL_DISCLOSURE_CONTROLLED_COUNT,363,363,NORMAL_DISCLOSURE_CONTROLLED_COUNT,221,221,NORMAL_DISCLOSURE_CONTROLLED_COUNT,97,97,NORMAL_DISCLOSURE_CONTROLLED_COUNT,77,77,NORMAL_DISCLOSURE_CONTROLLED_COUNT,30,30,NORMAL_DISCLOSURE_CONTROLLED_COUNT,12,12,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1626,50,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,10200422,Hellersdorfer Promenade ,True,True,6.172,6172,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.192,3192,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.604,1604,NORMAL_DISCLOSURE_CONTROLLED_COUNT,811,811,NORMAL_DISCLOSURE_CONTROLLED_COUNT,388,388,NORMAL_DISCLOSURE_CONTROLLED_COUNT,232,232,NORMAL_DISCLOSURE_CONTROLLED_COUNT,104,104,NORMAL_DISCLOSURE_CONTROLLED_COUNT,52,52,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6150,22,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,10200423,Böhlener Straße ,True,True,5.475,5475,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.488,2488,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.270,1270,NORMAL_DISCLOSURE_CONTROLLED_COUNT,539,539,NORMAL_DISCLOSURE_CONTROLLED_COUNT,351,351,NORMAL_DISCLOSURE_CONTROLLED_COUNT,184,184,NORMAL_DISCLOSURE_CONTROLLED_COUNT,65,65,NORMAL_DISCLOSURE_CONTROLLED_COUNT,78,78,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4930,545,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,10200524,Adele-Sandrock Straße ,True,True,10.902,10902,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5.822,5822,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.968,2968,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.707,1707,NORMAL_DISCLOSURE_CONTROLLED_COUNT,630,630,NORMAL_DISCLOSURE_CONTROLLED_COUNT,374,374,NORMAL_DISCLOSURE_CONTROLLED_COUNT,92,92,NORMAL_DISCLOSURE_CONTROLLED_COUNT,50,50,NORMAL_DISCLOSURE_CONTROLLED_COUNT,10528,374,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,10200525,Schleipfuhl ,True,True,5.191,5191,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.512,2512,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.094,1094,NORMAL_DISCLOSURE_CONTROLLED_COUNT,704,704,NORMAL_DISCLOSURE_CONTROLLED_COUNT,352,352,NORMAL_DISCLOSURE_CONTROLLED_COUNT,243,243,NORMAL_DISCLOSURE_CONTROLLED_COUNT,82,82,NORMAL_DISCLOSURE_CONTROLLED_COUNT,45,45,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5210,-19,NEGATIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,10200526,Boulevard Kastanienallee ,True,True,5.699,5699,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.771,2771,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.449,1449,NORMAL_DISCLOSURE_CONTROLLED_COUNT,588,588,NORMAL_DISCLOSURE_CONTROLLED_COUNT,348,348,NORMAL_DISCLOSURE_CONTROLLED_COUNT,245,245,NORMAL_DISCLOSURE_CONTROLLED_COUNT,90,90,NORMAL_DISCLOSURE_CONTROLLED_COUNT,44,44,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5363,336,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,10200627,Am Kienberg ,True,True,3.301,3301,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.826,1826,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.117,1117,NORMAL_DISCLOSURE_CONTROLLED_COUNT,413,413,NORMAL_DISCLOSURE_CONTROLLED_COUNT,163,163,NORMAL_DISCLOSURE_CONTROLLED_COUNT,67,67,NORMAL_DISCLOSURE_CONTROLLED_COUNT,27,27,NORMAL_DISCLOSURE_CONTROLLED_COUNT,35,35,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3045,256,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,10200628,Neue Grottkauer Straße ,True,True,6.314,6314,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.233,3233,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.592,1592,NORMAL_DISCLOSURE_CONTROLLED_COUNT,755,755,NORMAL_DISCLOSURE_CONTROLLED_COUNT,474,474,NORMAL_DISCLOSURE_CONTROLLED_COUNT,298,298,NORMAL_DISCLOSURE_CONTROLLED_COUNT,85,85,NORMAL_DISCLOSURE_CONTROLLED_COUNT,29,29,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6315,-1,NEGATIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,10200629,Teterower Ring ,True,True,8.493,8493,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.902,3902,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.262,2262,NORMAL_DISCLOSURE_CONTROLLED_COUNT,905,905,NORMAL_DISCLOSURE_CONTROLLED_COUNT,363,363,NORMAL_DISCLOSURE_CONTROLLED_COUNT,200,200,NORMAL_DISCLOSURE_CONTROLLED_COUNT,50,50,NORMAL_DISCLOSURE_CONTROLLED_COUNT,115,115,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6901,1592,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,10200630,Cecilienplatz ,True,True,6.418,6418,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.582,3582,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.880,1880,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.030,1030,NORMAL_DISCLOSURE_CONTROLLED_COUNT,407,407,NORMAL_DISCLOSURE_CONTROLLED_COUNT,209,209,NORMAL_DISCLOSURE_CONTROLLED_COUNT,43,43,NORMAL_DISCLOSURE_CONTROLLED_COUNT,20,20,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6332,86,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,10300731,Oberfeldstraße ,True,True,7.363,7363,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.829,3829,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.679,1679,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.380,1380,NORMAL_DISCLOSURE_CONTROLLED_COUNT,417,417,NORMAL_DISCLOSURE_CONTROLLED_COUNT,256,256,NORMAL_DISCLOSURE_CONTROLLED_COUNT,66,66,NORMAL_DISCLOSURE_CONTROLLED_COUNT,35,35,NORMAL_DISCLOSURE_CONTROLLED_COUNT,7254,109,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,10300732,Buckower Ring ,True,True,6.808,6808,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.798,3798,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.104,2104,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.031,1031,NORMAL_DISCLOSURE_CONTROLLED_COUNT,381,381,NORMAL_DISCLOSURE_CONTROLLED_COUNT,207,207,NORMAL_DISCLOSURE_CONTROLLED_COUNT,48,48,NORMAL_DISCLOSURE_CONTROLLED_COUNT,25,25,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6527,281,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,10300733,Alt-Biesdorf ,True,True,4.663,4663,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.203,2203,NORMAL_DISCLOSURE_CONTROLLED_COUNT,909,909,NORMAL_DISCLOSURE_CONTROLLED_COUNT,742,742,NORMAL_DISCLOSURE_CONTROLLED_COUNT,310,310,NORMAL_DISCLOSURE_CONTROLLED_COUNT,171,171,NORMAL_DISCLOSURE_CONTROLLED_COUNT,46,46,NORMAL_DISCLOSURE_CONTROLLED_COUNT,23,23,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4375,288,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,10300734,Biesdorf Süd ,True,True,10.061,10061,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.290,4290,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.124,1124,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.846,1846,NORMAL_DISCLOSURE_CONTROLLED_COUNT,636,636,NORMAL_DISCLOSURE_CONTROLLED_COUNT,490,490,NORMAL_DISCLOSURE_CONTROLLED_COUNT,126,126,NORMAL_DISCLOSURE_CONTROLLED_COUNT,61,61,NORMAL_DISCLOSURE_CONTROLLED_COUNT,9680,381,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,10400835,Kaulsdorf Nord ,True,True,7.692,7692,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.563,3563,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.114,1114,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.452,1452,NORMAL_DISCLOSURE_CONTROLLED_COUNT,516,516,NORMAL_DISCLOSURE_CONTROLLED_COUNT,340,340,NORMAL_DISCLOSURE_CONTROLLED_COUNT,92,92,NORMAL_DISCLOSURE_CONTROLLED_COUNT,54,54,NORMAL_DISCLOSURE_CONTROLLED_COUNT,7710,-18,NEGATIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,10400836,Alt-Kaulsdorf ,True,True,3.640,3640,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.853,1853,NORMAL_DISCLOSURE_CONTROLLED_COUNT,793,793,NORMAL_DISCLOSURE_CONTROLLED_COUNT,620,620,NORMAL_DISCLOSURE_CONTROLLED_COUNT,234,234,NORMAL_DISCLOSURE_CONTROLLED_COUNT,150,150,NORMAL_DISCLOSURE_CONTROLLED_COUNT,38,38,NORMAL_DISCLOSURE_CONTROLLED_COUNT,21,21,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3651,-11,NEGATIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,10400837,Kaulsdorf Süd ,True,True,7.578,7578,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.355,3355,NORMAL_DISCLOSURE_CONTROLLED_COUNT,867,867,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.463,1463,NORMAL_DISCLOSURE_CONTROLLED_COUNT,503,503,NORMAL_DISCLOSURE_CONTROLLED_COUNT,378,378,NORMAL_DISCLOSURE_CONTROLLED_COUNT,106,106,NORMAL_DISCLOSURE_CONTROLLED_COUNT,38,38,NORMAL_DISCLOSURE_CONTROLLED_COUNT,7572,6,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,10400938,Mahlsdorf Nord ,True,True,9.874,9874,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.358,4358,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.157,1157,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.834,1834,NORMAL_DISCLOSURE_CONTROLLED_COUNT,735,735,NORMAL_DISCLOSURE_CONTROLLED_COUNT,454,454,NORMAL_DISCLOSURE_CONTROLLED_COUNT,128,128,NORMAL_DISCLOSURE_CONTROLLED_COUNT,49,49,NORMAL_DISCLOSURE_CONTROLLED_COUNT,9780,94,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,10400939,Alt-Mahlsdorf ,True,True,4.338,4338,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.133,2133,NORMAL_DISCLOSURE_CONTROLLED_COUNT,828,828,NORMAL_DISCLOSURE_CONTROLLED_COUNT,770,770,NORMAL_DISCLOSURE_CONTROLLED_COUNT,264,264,NORMAL_DISCLOSURE_CONTROLLED_COUNT,204,204,NORMAL_DISCLOSURE_CONTROLLED_COUNT,55,55,NORMAL_DISCLOSURE_CONTROLLED_COUNT,17,17,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4353,-15,NEGATIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,10400940,Elsensee ,True,True,5.793,5793,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.653,2653,NORMAL_DISCLOSURE_CONTROLLED_COUNT,739,739,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.155,1155,NORMAL_DISCLOSURE_CONTROLLED_COUNT,401,401,NORMAL_DISCLOSURE_CONTROLLED_COUNT,259,259,NORMAL_DISCLOSURE_CONTROLLED_COUNT,76,76,NORMAL_DISCLOSURE_CONTROLLED_COUNT,26,26,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5824,-31,NEGATIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,10400941,Pilgramer Straße ,True,True,9.522,9522,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.246,4246,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.184,1184,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.707,1707,NORMAL_DISCLOSURE_CONTROLLED_COUNT,705,705,NORMAL_DISCLOSURE_CONTROLLED_COUNT,483,483,NORMAL_DISCLOSURE_CONTROLLED_COUNT,118,118,NORMAL_DISCLOSURE_CONTROLLED_COUNT,49,49,NORMAL_DISCLOSURE_CONTROLLED_COUNT,9529,-7,NEGATIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,11100101,Dörfer Malchow-Wartenberg,True,True,3.378,3378,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.424,1424,NORMAL_DISCLOSURE_CONTROLLED_COUNT,384,384,NORMAL_DISCLOSURE_CONTROLLED_COUNT,604,604,NORMAL_DISCLOSURE_CONTROLLED_COUNT,222,222,NORMAL_DISCLOSURE_CONTROLLED_COUNT,145,145,NORMAL_DISCLOSURE_CONTROLLED_COUNT,33,33,NORMAL_DISCLOSURE_CONTROLLED_COUNT,30,30,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3183,195,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,11100102,Dorf Falkenberg ,True,True,2.891,2891,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.116,1116,NORMAL_DISCLOSURE_CONTROLLED_COUNT,333,333,NORMAL_DISCLOSURE_CONTROLLED_COUNT,347,347,NORMAL_DISCLOSURE_CONTROLLED_COUNT,204,204,NORMAL_DISCLOSURE_CONTROLLED_COUNT,155,155,NORMAL_DISCLOSURE_CONTROLLED_COUNT,46,46,NORMAL_DISCLOSURE_CONTROLLED_COUNT,35,35,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2699,192,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,11100203,Falkenberg Ost ,True,True,8.623,8623,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.306,4306,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.993,1993,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.223,1223,NORMAL_DISCLOSURE_CONTROLLED_COUNT,526,526,NORMAL_DISCLOSURE_CONTROLLED_COUNT,392,392,NORMAL_DISCLOSURE_CONTROLLED_COUNT,125,125,NORMAL_DISCLOSURE_CONTROLLED_COUNT,47,47,NORMAL_DISCLOSURE_CONTROLLED_COUNT,8492,131,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,11100204,Falkenberg West ,True,True,6.893,6893,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.620,3620,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.896,1896,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.006,1006,NORMAL_DISCLOSURE_CONTROLLED_COUNT,373,373,NORMAL_DISCLOSURE_CONTROLLED_COUNT,233,233,NORMAL_DISCLOSURE_CONTROLLED_COUNT,78,78,NORMAL_DISCLOSURE_CONTROLLED_COUNT,28,28,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6517,376,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,11100205,Wartenberg Süd ,True,True,5.639,5639,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.173,3173,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.740,1740,NORMAL_DISCLOSURE_CONTROLLED_COUNT,814,814,NORMAL_DISCLOSURE_CONTROLLED_COUNT,339,339,NORMAL_DISCLOSURE_CONTROLLED_COUNT,189,189,NORMAL_DISCLOSURE_CONTROLLED_COUNT,56,56,NORMAL_DISCLOSURE_CONTROLLED_COUNT,33,33,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5619,20,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,11100206,Wartenberg Nord ,True,True,7.562,7562,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.682,3682,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.794,1794,NORMAL_DISCLOSURE_CONTROLLED_COUNT,998,998,NORMAL_DISCLOSURE_CONTROLLED_COUNT,468,468,NORMAL_DISCLOSURE_CONTROLLED_COUNT,279,279,NORMAL_DISCLOSURE_CONTROLLED_COUNT,96,96,NORMAL_DISCLOSURE_CONTROLLED_COUNT,45,45,NORMAL_DISCLOSURE_CONTROLLED_COUNT,7060,502,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,11100307,Zingster Straße Ost ,True,True,11.183,11183,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6.141,6141,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.276,3276,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.692,1692,NORMAL_DISCLOSURE_CONTROLLED_COUNT,601,601,NORMAL_DISCLOSURE_CONTROLLED_COUNT,365,365,NORMAL_DISCLOSURE_CONTROLLED_COUNT,149,149,NORMAL_DISCLOSURE_CONTROLLED_COUNT,61,61,NORMAL_DISCLOSURE_CONTROLLED_COUNT,11034,149,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,11100308,Zingster Straße West ,True,True,9.250,9250,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.993,4993,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.662,2662,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.308,1308,NORMAL_DISCLOSURE_CONTROLLED_COUNT,468,468,NORMAL_DISCLOSURE_CONTROLLED_COUNT,336,336,NORMAL_DISCLOSURE_CONTROLLED_COUNT,151,151,NORMAL_DISCLOSURE_CONTROLLED_COUNT,68,68,NORMAL_DISCLOSURE_CONTROLLED_COUNT,9189,61,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,11100309,Mühlengrund ,True,True,6.051,6051,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.332,3332,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.864,1864,NORMAL_DISCLOSURE_CONTROLLED_COUNT,985,985,NORMAL_DISCLOSURE_CONTROLLED_COUNT,267,267,NORMAL_DISCLOSURE_CONTROLLED_COUNT,171,171,NORMAL_DISCLOSURE_CONTROLLED_COUNT,33,33,NORMAL_DISCLOSURE_CONTROLLED_COUNT,16,16,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5580,471,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,11200410,Malchower Weg ,True,True,9.786,9786,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.435,4435,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.692,1692,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.555,1555,NORMAL_DISCLOSURE_CONTROLLED_COUNT,589,589,NORMAL_DISCLOSURE_CONTROLLED_COUNT,419,419,NORMAL_DISCLOSURE_CONTROLLED_COUNT,119,119,NORMAL_DISCLOSURE_CONTROLLED_COUNT,58,58,NORMAL_DISCLOSURE_CONTROLLED_COUNT,9188,598,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
